solver_name,sampler_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_path,path,11,44,23,exact,150,150,75.0,75,53,True,0.634040355682373
QWaveSampler_path,path,11,45,27,exact,166,166,102.0,102,69,True,0.6497371196746826
QWaveSampler_path,path,11,46,26,exact,162,162,87.0,87,67,True,0.640052080154419
QWaveSampler_path,path,11,47,24,exact,154,154,94.0,94,63,True,0.636528491973877
QWaveSampler_path,path,11,48,27,exact,166,166,90.0,90,78,True,0.632871150970459
QWaveSampler_path,path,11,49,19,exact,132,132,73.0,73,47,True,0.636603593826294
QWaveSampler_path,path,11,0,25,lucas,15,8,66.0,66,64,True,0.6746675968170166
QWaveSampler_path,path,11,1,31,lucas,19,10,89.0,89,87,True,0.688502311706543
QWaveSampler_path,path,11,2,26,lucas,17,9,70.0,70,73,True,0.6923768520355225
QWaveSampler_path,path,11,3,30,lucas,17,9,83.0,83,83,True,0.6984422206878662
QWaveSampler_path,path,11,4,29,lucas,15,8,80.0,80,82,True,0.6728570461273193
QWaveSampler_path,path,11,5,33,lucas,17,9,96.0,96,97,True,0.669036865234375
QWaveSampler_path,path,11,6,31,lucas,17,9,91.0,91,87,True,0.6669526100158691
QWaveSampler_path,path,11,7,24,lucas,13,7,63.0,63,59,True,0.6657884120941162
QWaveSampler_path,path,11,8,26,lucas,13,7,75.0,75,74,True,0.6712360382080078
QWaveSampler_path,path,11,9,29,lucas,15,8,78.0,78,78,True,0.6695029735565186
QWaveSampler_path,path,11,10,27,lucas,17,9,66.0,66,64,True,0.6703026294708252
QWaveSampler_path,path,11,11,27,lucas,15,8,70.0,70,69,True,0.6849555969238281
QWaveSampler_path,path,11,12,24,lucas,13,7,55.0,55,55,True,0.6743278503417969
QWaveSampler_path,path,11,13,29,lucas,15,8,85.0,85,85,True,0.6692793369293213
QWaveSampler_path,path,11,14,22,lucas,11,6,60.0,60,59,True,0.6682963371276855
QWaveSampler_path,path,11,15,27,lucas,15,8,72.0,72,71,True,0.6715736389160156
QWaveSampler_path,path,11,16,24,lucas,13,7,61.0,61,61,True,0.6654648780822754
QWaveSampler_path,path,11,17,31,lucas,17,9,91.0,91,93,True,0.676365852355957
QWaveSampler_path,path,11,18,29,lucas,19,10,72.0,72,69,True,0.6822402477264404
QWaveSampler_path,path,11,19,32,lucas,17,9,96.0,96,97,True,0.6627187728881836
QWaveSampler_path,path,11,20,24,lucas,13,7,63.0,63,62,True,0.6762230396270752
QWaveSampler_path,path,11,21,27,lucas,15,8,77.0,77,83,True,0.6815123558044434
QWaveSampler_path,path,11,22,24,lucas,15,8,56.0,56,55,True,0.6657774448394775
QWaveSampler_path,path,11,23,31,lucas,15,8,94.0,94,93,True,0.664677619934082
QWaveSampler_path,path,11,24,31,lucas,15,8,94.0,94,95,True,0.671283483505249
QWaveSampler_path,path,11,25,28,lucas,17,9,73.0,73,78,True,0.691002368927002
QWaveSampler_path,path,11,26,22,lucas,11,6,56.0,56,57,True,0.8952717781066895
QWaveSampler_path,path,11,27,26,lucas,15,8,69.0,69,68,True,1.529219627380371
QWaveSampler_path,path,11,28,27,lucas,15,8,70.0,70,70,True,1.5352540016174316
QWaveSampler_path,path,11,29,29,lucas,17,9,84.0,84,84,True,1.471048355102539
QWaveSampler_path,path,11,30,25,lucas,15,8,60.0,60,66,True,1.4325108528137207
QWaveSampler_path,path,11,31,28,lucas,15,8,78.0,78,83,True,1.571683406829834
QWaveSampler_path,path,11,32,26,lucas,15,8,69.0,69,69,True,1.3918328285217285
QWaveSampler_path,path,11,33,31,lucas,19,10,93.0,93,99,True,1.3989367485046387
QWaveSampler_path,path,11,34,28,lucas,17,9,75.0,75,74,True,1.4188315868377686
QWaveSampler_path,path,11,35,34,lucas,17,9,108.0,108,107,True,1.3766374588012695
QWaveSampler_path,path,11,36,25,lucas,17,9,63.0,63,67,True,1.3530490398406982
QWaveSampler_path,path,11,37,27,lucas,15,8,76.0,76,74,True,1.4529986381530762
QWaveSampler_path,path,11,38,25,lucas,15,8,65.0,65,64,True,1.4381089210510254
QWaveSampler_path,path,11,39,28,lucas,15,8,82.0,82,79,True,1.4646198749542236
QWaveSampler_path,path,11,40,31,lucas,17,9,89.0,89,88,True,1.3772931098937988
QWaveSampler_path,path,11,41,24,lucas,13,7,59.0,59,60,True,1.3637959957122803
QWaveSampler_path,path,11,42,27,lucas,15,8,73.0,73,71,True,1.5397183895111084
QWaveSampler_path,path,11,43,32,lucas,15,8,97.0,97,94,True,1.432837963104248
QWaveSampler_path,path,11,44,23,lucas,13,7,54.0,54,53,True,1.3179411888122559
QWaveSampler_path,path,11,45,27,lucas,15,8,69.0,69,69,True,0.7411949634552002
QWaveSampler_path,path,11,46,26,lucas,17,9,67.0,67,67,True,0.6822104454040527
QWaveSampler_path,path,11,47,24,lucas,15,8,65.0,65,63,True,0.6760480403900146
QWaveSampler_path,path,11,48,27,lucas,15,8,75.0,75,78,True,0.6768858432769775
QWaveSampler_path,path,11,49,19,lucas,13,7,46.0,46,47,True,0.6768486499786377
QWaveSampler_path,path,13,0,34,exact,256,256,152.0,152,107,True,1.0249903202056885
QWaveSampler_path,path,13,1,46,exact,305,305,225.0,225,163,True,1.0098748207092285
QWaveSampler_path,path,13,2,38,exact,274,274,436.0,,125,False,1.0094397068023682
QWaveSampler_path,path,13,3,35,exact,261,261,412.0,,120,False,1.0042665004730225
QWaveSampler_path,path,13,4,42,exact,290,290,190.0,190,127,True,1.0155448913574219
